TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
14491,Tristaniopsis laurina :: Swamp Myrtle,320 Masonic Ave,Sidewalk: Curb side : Cutout,50,3X3,37.77830052,-122.4468462
21606,Ficus retusa nitida :: Banyan Fig,1525 Sutter St,Sidewalk: Curb side : Cutout,12,4X4,37.78691698,-122.4262138
10189,Tristaniopsis laurina :: Swamp Myrtle,1153 Guerrero St,Sidewalk: Curb side : Cutout,3,2x3,37.75265138,-122.4228316
141859,Acacia melanoxylon :: Blackwood Acacia,1126 TURK ST,Sidewalk: Curb side : Cutout,17,Width 0ft,37.78111815,-122.4277892
228661,Lophostemon confertus :: Brisbane Box,4235 19th St,Sidewalk: Curb side : Cutout,13,Width 3ft,37.75912424,-122.4367039
183687,Lagunaria patersonii :: Primrose Tree,1341 42nd Ave,Sidewalk: Curb side : Cutout,3,Width 0ft,37.76172041,-122.5018031
229286,Magnolia grandiflora :: Southern Magnolia,301 Dolores St,Sidewalk: Curb side : Cutout,1,Width 4ft,37.76426083,-122.4261947
22600,Tristaniopsis laurina :: Swamp Myrtle,837 Turk St,Sidewalk: Curb side : Cutout,12,4X4,37.78154623,-122.4232738
251535,Corymbia ficifolia :: Red Flowering Gum,2799 Diamond St,Sidewalk: Curb side : Cutout,,3x3,37.73457694,-122.4337056
247377,Ficus retusa nitida :: Banyan Fig,1001 Oak St,Sidewalk: Curb side : Cutout,15,Width 0ft,37.7732827,-122.435793
138091,Ficus retusa nitida :: Banyan Fig,1890 Sutter St,Sidewalk: Curb side : Cutout,15,Width 0ft,37.78645523,-122.4312076
23464,Acacia melanoxylon :: Blackwood Acacia,2305 Van Ness Ave,Sidewalk: Curb side : Cutout,30,3X3,37.79689905,-122.4238282
251545,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,347 Dolores St,Sidewalk: Curb side : Cutout,,3x3,37.76382506,-122.4260656
239150,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',100 Octavia St,Sidewalk: Curb side : Cutout,4,Width 4ft,37.77312161,-122.4235923
224530,Ficus microcarpa :: Chinese Banyan,3055 24th St,Sidewalk: Curb side : Cutout,19,Width 3ft,37.7525046,-122.4131198
251574,Acacia melanoxylon :: Blackwood Acacia,191 Portola Dr,Sidewalk: Property side : Yard,,3x3,37.74812513,-122.4437065
8187,Tristania conferta ::,1255 Fulton St,Sidewalk: Curb side : Cutout,12,3X3,37.77687198,-122.4374936
590,Ficus microcarpa :: Chinese Banyan,3049 24th St,Sidewalk: Curb side : Cutout,12,3X3,37.75250113,-122.413169
199389,Eucalyptus sideroxylon :: Red Ironbark,16 Reuel Ct,Sidewalk: Curb side : Cutout,24,Width 4ft,37.7363914,-122.3821471
13126,Ficus retusa nitida :: Banyan Fig,1701 Lombard St,Sidewalk: Curb side : Cutout,21,3X3,37.80054546,-122.42964
5189,Tristaniopsis laurina :: Swamp Myrtle,509 Divisadero St,Sidewalk: Curb side : Cutout,12,2X3,37.77443604,-122.4377966
196952,Pyrus calleryana :: Ornamental Pear,7 Richards Cir,Sidewalk: Curb side : Cutout,15,Width 3ft,37.73581506,-122.3860277
6967,Metrosideros excelsa :: New Zealand Xmas Tree,720 Fell St,Sidewalk: Curb side : Cutout,12,3X3,37.77513279,-122.4297902
251582,Pinus radiata :: Monterey Pine,691x Ulloa St,Back Yard : Cutout,,3x3,37.74065126,-122.4627298
196579,Pyrus calleryana :: Ornamental Pear,375 07th St,Sidewalk: Curb side : Cutout,12,Width 3ft,37.77588762,-122.406599
18077,Acacia melanoxylon :: Blackwood Acacia,2946 Pine St,Sidewalk: Curb side : Cutout,16,3X3,37.78666428,-122.4444051
251592,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1999X Hyde St,Sidewalk: Curb side : Cutout,,3x3,37.79917853,-122.4191175
220490,Acer rubrum :: Red Maple,3040 24th St,Sidewalk: Curb side : Cutout,3,Width 3ft,37.75265016,-122.4126766
588,Ficus nitida :: Laurel Fig,3044 24th St,Sidewalk: Curb side : Cutout,18,3x3,37.75262546,-122.4128359
45051,Tristaniopsis laurina :: Swamp Myrtle,2243 26th Ave,Sidewalk: Curb side : Cutout,3,,37.74564016,-122.483468
98725,Platanus x hispanica :: Sycamore: London Plane,360 Grove St,Sidewalk: Curb side : Cutout,14,3x3,37.77801917,-122.4220428
4703,Lophostemon confertus :: Brisbane Box,930 Columbus Ave,Sidewalk: Curb side : Cutout,36,5x6,37.80307093,-122.4140102
246373,Platanus x hispanica :: Sycamore: London Plane,2248 Market St,Sidewalk: Curb side : Cutout,12,Width 0ft,37.76532227,-122.4319127
5343,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,180 Dolores St,Sidewalk: Curb side : Cutout,3,3X3,37.76665728,-122.4267315
13014,Olea europaea 'Fruitless' :: Fruitless Olive,412 Lombard St,Sidewalk: Curb side : Cutout,3,3X3,37.80345561,-122.4084157
8736,Metrosideros excelsa :: New Zealand Xmas Tree,3240 Geary Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.78177088,-122.4539048
251637,Corymbia ficifolia :: Red Flowering Gum,1640 Eddy St,Sidewalk: Curb side : Cutout,,3x3,37.78118638,-122.4346638
14813,Ficus retusa nitida :: Banyan Fig,1195 McAllister St,Sidewalk: Curb side : Cutout,12,4X4,37.77857943,-122.4315245
13618,Platanus x hispanica :: Sycamore: London Plane,554 Market St,Sidewalk: Curb side : Cutout,25,4x4,37.78978978,-122.4009522
9731,Olea europaea :: Olive Tree,641 Gough St,Sidewalk: Curb side : Cutout,2,4x4,37.77946356,-122.423599
251640,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,1785 Webster St,Sidewalk: Curb side : Cutout,,3x3,37.78706168,-122.4319156
26404,Platanus x hispanica :: Sycamore: London Plane,34 Maple St,Sidewalk: Property side : Cutout,3,10,37.78989998,-122.4557031
251650,Platanus x hispanica :: Sycamore: London Plane,101X Vicente St,Sidewalk: Curb side : Cutout,,3x3,,
18887,Myoporum laetum :: Myoporum,2407 Sacramento St,Sidewalk: Curb side : Cutout,12,3X3,37.7899149,-122.4328224
6935,Lophostemon confertus :: Brisbane Box,528 Fell St,Sidewalk: Curb side : Cutout,12,3X3,37.77554385,-122.4265964
192430,Ginkgo biloba :: Maidenhair Tree,340 06th St,Sidewalk: Curb side : Cutout,9,Width 3ft,37.77794905,-122.405101
26216,Lophostemon confertus :: Brisbane Box,847 San Jose Ave,Sidewalk: Curb side : Cutout,4,3X6,37.7414881,-122.4234418
134349,Platanus x hispanica :: Sycamore: London Plane,838 Market St,Sidewalk: Curb side : Cutout,8,Width 4ft,37.78529626,-122.4065513
26215,Lophostemon confertus :: Brisbane Box,851 San Jose Ave,Sidewalk: Curb side : Cutout,12,3X6,37.74142806,-122.4234785
28362,Platanus x hispanica :: Sycamore: London Plane,3467 Mission St,Sidewalk: Curb side : Cutout,6,4x4,37.74135237,-122.4225018
7330,Magnolia grandiflora :: Southern Magnolia,2049 Fillmore St,Sidewalk: Curb side : Cutout,3,1X1,37.78862563,-122.4338918
17869,Melaleuca linariifolia :: Flaxleaf Paperbark,2132 Pine St,Sidewalk: Curb side : Cutout,12,3X3,37.78836918,-122.4309792
11021,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1407 Hyde St,Sidewalk: Curb side : Cutout,70,3x3,37.79382911,-122.4180442
13965,Platanus x hispanica :: Sycamore: London Plane,1127 Market St,Sidewalk: Curb side : Cutout,45,4x4,37.77977105,-122.4130682
251601,Tristaniopsis laurina :: Swamp Myrtle,2679 San Jose Ave,Sidewalk: Curb side : Cutout,,3x3,37.71476407,-122.4513095
3070,Platanus x hispanica :: Sycamore: London Plane,2860 California St,Sidewalk: Curb side : Cutout,12,3X3,37.78802062,-122.441541
245411,Ficus retusa nitida :: Banyan Fig,2794 24th St,Sidewalk: Curb side : Cutout,24,Width 0ft,37.75292029,-122.4080645
7055,Lophostemon confertus :: Brisbane Box,1380 Fell St,Sidewalk: Curb side : Cutout,18,3x3,37.77380006,-122.4403045
7098,Acacia melanoxylon :: Blackwood Acacia,2006 Fell St,Sidewalk: Curb side : Cutout,24,3X3,37.77242039,-122.4510262
11037,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1523 Hyde St,Sidewalk: Curb side : Cutout,70,3x3,37.79491497,-122.4182592
241305,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,697 South Van Ness Ave,Sidewalk: Curb side : Cutout,5,Width 3ft,37.76210586,-122.4170864
123705,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',448 Balboa St,Sidewalk: Curb side : Cutout,7,Width 3ft,37.77732446,-122.4637375
251709,Robinia x ambigua 'Purple Robe' :: Purple Robe Locust,902 Market St,Front Yard : Cutout,,3x3,37.78402573,-122.4081696
26069,Melaleuca quinquenervia :: Cajeput,271 Orizaba Ave,Sidewalk: Curb side : Cutout,3,3X3,37.7138626,-122.4626422
246390,Dodonaea viscosa :: Hop Bush,1267 Masonic Ave,Sidewalk: Curb side : Cutout,2,Width 0ft,37.76941744,-122.4452871
251717,Cupressus macrocarpa :: Monterey Cypress,1000X San Jose Ave,Front Yard : Yard,,,37.73681796,-122.4261889
28370,Platanus x hispanica :: Sycamore: London Plane,1201 Divisadero St,Sidewalk: Curb side : Cutout,3,2X3,37.78078377,-122.4390594
23549,Platanus x hispanica :: Sycamore: London Plane,2835 Van Ness Ave,Sidewalk: Curb side : Cutout,3,3x3,37.80185958,-122.4248245
1906,Magnolia grandiflora :: Southern Magnolia,27 Beideman St,Sidewalk: Curb side : Cutout,12,3X3,37.78201159,-122.4383933
196887,Pyrus calleryana :: Ornamental Pear,117 06th St,Sidewalk: Curb side : Cutout,3,Width 4ft,37.78067708,-122.4081818
245386,Maytenus boaria :: Mayten,3243 Mission St,Sidewalk: Curb side : Cutout,6,Width 0ft,37.7448968,-122.4202052
244384,Ficus retusa nitida :: Banyan Fig,257 Oak St,Sidewalk: Curb side : Cutout,16,Width 0ft,37.77483188,-122.4235818
99186,Platanus x hispanica :: Sycamore: London Plane,1961 California St,Sidewalk: Curb side : Cutout,3,3x3,37.78965425,-122.4265462
251819,Acer macrophyllum :: Big Leaf Maple,298X Corbett Ave,Side Yard : Yard,,3x3,37.76084264,-122.4445894
11155,Olea europaea :: Olive Tree,2615 Hyde St,Sidewalk: Curb side : Cutout,30,3X3,37.80506704,-122.4203178
10692,Tristania conferta ::,1249 Hayes St,Sidewalk: Curb side : Cutout,6,3X3,37.77503775,-122.4369725
251785,Potential Site :: Potential Site,245 Lobos St,Sidewalk: Curb side : Cutout,,3x3,37.71478483,-122.4606464
224699,Ficus microcarpa :: Chinese Banyan,3230 24th St,Sidewalk: Curb side : Cutout,18,Width 3ft,37.75237967,-122.4168474
138440,Pyrus kawakamii :: Evergreen Pear,1820 POST ST,Sidewalk: Curb side : Cutout,6,Width 0ft,37.78540972,-122.4316441
138282,Tree(s) ::,1202 Golden Gate Ave,Sidewalk: Curb side : Cutout,4,Width 0ft,37.7798272,-122.4304888
224702,Ficus microcarpa :: Chinese Banyan,3236 24th St,Sidewalk: Curb side : Cutout,19,Width 3ft,37.75238708,-122.4170489
141844,Tristania conferta ::,1295 EDDY ST,Sidewalk: Curb side : Cutout,8,Width 0ft,37.78183935,-122.4286405
124970,Acacia melanoxylon :: Blackwood Acacia,170 Richardson Ave,Sidewalk: Curb side : Cutout,28,Width 4ft,37.80025966,-122.446729
251131,Pittosporum undulatum :: Victorian Box,354 05th St,Sidewalk: Curb side : Cutout,,3x3,37.77949435,-122.4024985
252845,::,544 Cabrillo St,Sidewalk: Curb side : Cutout,,3x3,37.77549898,-122.4643844
141841,Tristania conferta ::,1297 Eddy St,Sidewalk: Curb side : Cutout,4,Width 0ft,37.78181413,-122.4288076
6077,Tristania conferta ::,1966 Eddy St,Sidewalk: Curb side : Cutout,18,4X4,37.78052672,-122.4399071
251655,Shrub :: Shrub,300x Chester Ave,Sidewalk: Property side : Yard,,3x3,37.71055721,-122.4705242
13264,Tristania conferta ::,2460 Lombard St,Sidewalk: Curb side : Cutout,19,3X3,37.79922384,-122.4417866
29049,Magnolia grandiflora :: Southern Magnolia,270 11th St,Sidewalk: Curb side : Cutout,3,3x3,37.77223427,-122.4146542
252858,Ficus microcarpa 'Retusa' :: Pot Belly Fig,1800X Steiner St,Sidewalk: Curb side : Cutout,,3x3,37.78627063,-122.434927
3179,Platanus x hispanica :: Sycamore: London Plane,3560 California St,Sidewalk: Curb side : Cutout,10,3X2,37.78657725,-122.4528201
143144,Ficus retusa nitida :: Banyan Fig,2150 LOMBARD ST,Sidewalk: Curb side : Cutout,13,Width 0ft,37.79982805,-122.4370829
143141,Ficus retusa nitida :: Banyan Fig,2140 LOMBARD ST,Sidewalk: Curb side : Cutout,17,Width 0ft,37.79987411,-122.4366745
127860,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1898 Hyde St,Sidewalk: Curb side : Cutout,19,Width 6ft,37.79804694,-122.4187331
23285,Platanus x hispanica :: Sycamore: London Plane,850 Van Ness Ave,Sidewalk: Curb side : Cutout,6,3X3,37.7835954,-122.4207737
14859,Ulmus parvifolia :: Chinese Elm,1368 McAllister St,Sidewalk: Curb side : Cutout,3,3x3,37.77835453,-122.4344327
192574,Lophostemon confertus :: Brisbane Box,218 08th St,Sidewalk: Curb side : Cutout,4,Width 2ft,37.77602256,-122.411527
12295,Ligustrum lucidum :: Glossy Privet,845 Laguna St,Sidewalk: Curb side : Cutout,12,4X4,37.77873534,-122.4267924
140215,Acacia melanoxylon :: Blackwood Acacia,736 FELL ST,Sidewalk: Curb side : Cutout,27,Width 0ft,37.77509047,-122.4300704
5944,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,1415 Eddy St,Sidewalk: Curb side : Cutout,12,3X3,37.78153688,-122.4310021
22782,Maytenus boaria :: Mayten,1866 Turk St,Sidewalk: Curb side : Cutout,12,3X3,37.77958358,-122.4398956
18891,Pittosporum undulatum :: Victorian Box,2513 Sacramento St,Sidewalk: Curb side : Cutout,8,3X3,37.78967066,-122.4347921
2996,Platanus x hispanica :: Sycamore: London Plane,2300 California St,Sidewalk: Curb side : Cutout,17,3X3,37.78918037,-122.4323994
124672,Ulmus pumila :: Siberian Elm,390 Arguello Blvd,Sidewalk: Curb side : Cutout,34,Width 4ft,37.78401973,-122.4589748
18982,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2920 Sacramento St,Sidewalk: Curb side : Cutout,12,3X3,37.78892174,-122.4417088
87638,Pyrus calleryana :: Ornamental Pear,7600 Geary Blvd,Sidewalk: Curb side : Cutout,3,3x3,37.77964911,-122.5005157
252915,Lophostemon confertus :: Brisbane Box,1924 Hyde St,Sidewalk: Curb side : Cutout,,3x3,37.79871469,-122.4187559
10688,Acacia baileyana :: Bailey's Acacia,1221 Hayes St,Sidewalk: Curb side : Cutout,6,3X3,37.77509067,-122.4365541
118346,Acacia stenophylla :: Shoestring Acacia,100X Guerrero St,Median : Cutout,3,,,
21585,Ficus retusa nitida :: Banyan Fig,1500 Sutter St,Sidewalk: Curb side : Cutout,6,2X2,37.78717873,-122.4252233
29147,Lophostemon confertus :: Brisbane Box,345 Jones St,Sidewalk: Curb side : Cutout,3,3x3,37.78460844,-122.412813
252924,Cupressus macrocarpa :: Monterey Cypress,700 Sanchez St,Front Yard : Yard,,,37.75794557,-122.430328
2188,Pittosporum crassifolium :: Karo Tree,1045 Broderick St,Sidewalk: Curb side : Cutout,12,4X4,37.78003364,-122.4405943
8461,Platanus x hispanica :: Sycamore: London Plane,1877 Geary Blvd,Sidewalk: Curb side : Cutout,18,3X3,37.78396702,-122.4343728
244533,Ficus retusa nitida :: Banyan Fig,1588 Haight St,Sidewalk: Curb side : Cutout,14,Width 0ft,37.76991429,-122.448228
4694,Ginkgo biloba :: Maidenhair Tree,850X Columbus Ave,Sidewalk: Curb side : Cutout,3,4x8,37.80258385,-122.4132485
7163,Ficus retusa nitida :: Banyan Fig,730 Fillmore St,Sidewalk: Curb side : Cutout,21,3X3,37.77666227,-122.4312752
238906,Pyrus calleryana :: Ornamental Pear,814 South Van Ness Ave,Sidewalk: Curb side : Cutout,8,Width 3ft,37.76007563,-122.4171213
191499,Ligustrum lucidum :: Glossy Privet,1196 La Salle Ave,Sidewalk: Curb side : Cutout,12,Width 3ft,37.73251896,-122.3841452
191494,Ligustrum lucidum :: Glossy Privet,1198 La Salle Ave,Sidewalk: Curb side : Cutout,11,Width 4ft,37.73292063,-122.3849159
7050,Lophostemon confertus :: Brisbane Box,1342 Fell St,Sidewalk: Curb side : Cutout,3,3X3,37.77383608,-122.4400219
2664,Platanus x hispanica :: Sycamore: London Plane,2018 Bush St,Sidewalk: Curb side : Cutout,12,3X3,37.78744398,-122.4307928
228437,Hymenosporum flavum :: Sweet Shade,160 Church St,Sidewalk: Curb side : Cutout,6,Width 3ft,37.76843147,-122.4291499
6356,Schinus terebinthifolius :: Brazilian Pepper,1234X Divisadero St,Sidewalk: Curb side : Cutout,24,3X3,37.78101152,-122.4388896
253025,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1754 09th Ave,Sidewalk: Curb side : Cutout,3,,37.75555875,-122.4656508
7980,Pittosporum crassifolium :: Karo Tree,2040 Franklin St,Sidewalk: Curb side : Cutout,12,3X3,37.79341019,-122.4245578
19802,Acacia spp :: Acacia Spp,100 STAIRWAY22,Sidewalk: Curb side : Cutout,12,20,,
2848,Platanus x hispanica :: Sycamore: London Plane,1275 California St,Sidewalk: Curb side : Cutout,12,3X3,37.7911704,-122.415354
12266,Tristania conferta ::,649 Laguna St,Sidewalk: Curb side : Cutout,16,3X3,37.77728365,-122.4265281
5197,Pyrus calleryana :: Ornamental Pear,631 Divisadero St,Sidewalk: Curb side : Cutout,3,3X3,37.7754564,-122.4380051
10385,Schinus terebinthifolius :: Brazilian Pepper,1330 Haight St,Sidewalk: Curb side : Cutout,24,3X3,37.77042397,-122.4441921
119759,Prunus serrulata :: Ornamental Cherry,101X Octavia St Frontage West,Sidewalk: Curb side : Cutout,,4x4,,
141382,Acacia melanoxylon :: Blackwood Acacia,1294X Fell St,Sidewalk: Curb side : Cutout,2,Width 0ft,37.77401002,-122.4390061
4384,Corymbia ficifolia :: Red Flowering Gum,5 Chilton Ave,Sidewalk: Curb side : Cutout,24,3X14,37.73459681,-122.4364553
138181,Prunus serrulata :: Ornamental Cherry,1865 Buchanan St,Sidewalk: Curb side : Cutout,2,Width 0ft,37.78706529,-122.4301844
10689,Platanus x hispanica :: Sycamore: London Plane,1230 Hayes St,Sidewalk: Curb side : Cutout,18,3X3,37.77517746,-122.4367899
138642,Eucalyptus sideroxylon :: Red Ironbark,3059 PINE ST,Sidewalk: Curb side : Cutout,22,Width 0ft,37.78627658,-122.4462734
139637,Eucalyptus sideroxylon :: Red Ironbark,1780 Turk St,Sidewalk: Curb side : Cutout,16,Width 0ft,37.7797579,-122.4383407
14672,Maytenus boaria :: Mayten,739 McAllister St,Sidewalk: Curb side : Cutout,12,4x4,37.77952235,-122.4240807
136074,Pyrus calleryana :: Ornamental Pear,2401 Fillmore St,Sidewalk: Curb side : Cutout,26,Width 4ft,37.7917372,-122.4344836
136073,Pyrus calleryana :: Ornamental Pear,2411 Fillmore St,Sidewalk: Curb side : Cutout,7,Width 4ft,37.79189516,-122.4345207
236243,Platanus racemosa :: California Sycamore,504 Valencia St,Sidewalk: Curb side : Cutout,3,Width 3ft,37.76473014,-122.421971
7336,Pyrus calleryana :: Ornamental Pear,2100 Fillmore St,Sidewalk: Curb side : Cutout,3,3X3,37.78908285,-122.4337918
18988,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2939 Sacramento St,Sidewalk: Curb side : Cutout,12,3X3,37.78884034,-122.441302
246001,Tristania conferta ::,1437 Haight St,Sidewalk: Curb side : Cutout,3,Width 0ft,37.77004634,-122.446067
23213,Lophostemon confertus :: Brisbane Box,602X Van Ness Ave,Median : Cutout,6,3X3,37.78129218,-122.4204871
10334,Acacia melanoxylon :: Blackwood Acacia,850 Haight St,Sidewalk: Curb side : Cutout,100,4X4,37.77147897,-122.4362339
1096,Lophostemon confertus :: Brisbane Box,2310 Alemany Blvd,Sidewalk: Curb side : Cutout,19,3X3,37.71689572,-122.4437306
13149,Lophostemon confertus :: Brisbane Box,1840 Lombard St,Sidewalk: Curb side : Cutout,3,7x5,37.80049397,-122.4318662
11019,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1401 Hyde St,Sidewalk: Curb side : Cutout,21,3x3,37.7937484,-122.4180373
14854,Prunus domestica 'Mariposa' :: Mariposa Plum,1357 McAllister St,Sidewalk: Curb side : Cutout,6,3x3,37.77823238,-122.4343183
253208,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,201x Shipley St,Sidewalk: Curb side : Cutout,,3x3,37.77964124,-122.4029279
17850,Magnolia grandiflora :: Southern Magnolia,2100 Pine St,Sidewalk: Curb side : Cutout,12,3x3,37.7884161,-122.4305374
253199,Ficus nitida :: Laurel Fig,800 Oak St,Sidewalk: Curb side : Cutout,,6x6,37.77376511,-122.4328432
17844,Tree(s) ::,2064 Pine St,Sidewalk: Curb side : Cutout,3,3X3,37.78852774,-122.4297388
29111,Lophostemon confertus :: Brisbane Box,677 Ellis St,Sidewalk: Curb side : Cutout,6,3x3,37.78422272,-122.4172455
7088,Acacia melanoxylon :: Blackwood Acacia,1864 Fell St,Sidewalk: Curb side : Cutout,30,3X3,37.77273477,-122.448534
142460,Lophostemon confertus :: Brisbane Box,536 FELL ST,Sidewalk: Curb side : Cutout,11,Width 0ft,37.77552072,-122.4267862
18057,Ulmus parvifolia :: Chinese Elm,2882 Pine St,Sidewalk: Curb side : Cutout,16,3X3,37.7868059,-122.4432507
81846,Arbutus 'Marina' :: Hybrid Strawberry Tree,1421 Pine St,Sidewalk: Curb side : Cutout,3,3x3,37.78968529,-122.4194623
7026,Acacia melanoxylon :: Blackwood Acacia,1138 Fell St,Sidewalk: Curb side : Cutout,36,3x3,37.77425693,-122.4366289
18980,Pittosporum tenuifolium :: Tawhiwhi Pittosporum,2918 Sacramento St,Sidewalk: Curb side : Cutout,3,3X3,37.78894441,-122.4415484
2651,Metrosideros excelsa :: New Zealand Xmas Tree,1958 Bush St,Sidewalk: Curb side : Cutout,18,3X3,37.78762061,-122.4294253
27607,Laurus nobilis :: Sweet Bay: Grecian Laurel,1377 Fulton St,Sidewalk: Curb side : Cutout,3,3X3,37.77661272,-122.4395987
18919,Metrosideros excelsa :: New Zealand Xmas Tree,2645 Sacramento St,Sidewalk: Curb side : Cutout,18,3X3,37.78946928,-122.4363753
